url;valid_format;reachable;status_code;final_url;redirected;error
https://www.sosuave.com/articles/at/signs-shes-using-you.htm;True;True;200;https://www.sosuave.com/articles/at/signs-shes-using-you.htm;False;
https://www.sosuave.com/articles/at/why-men-get-dumped.htm;True;True;200;https://www.sosuave.com/articles/at/why-men-get-dumped.htm;False;
https://www.sosuave.com/articles/at/powerful.htm;True;True;200;https://www.sosuave.com/articles/at/powerful.htm;False;
https://www.sosuave.com/articles/at/kiss.htm;True;True;200;https://www.sosuave.com/articles/at/kiss.htm;False;
https://www.sosuave.com/articles/tao/how-to-make-out-with-a-girl.htm;True;True;200;https://www.sosuave.com/articles/tao/how-to-make-out-with-a-girl.htm;False;
https://www.sosuave.com/articles/jv/how-to-make-women-chase-you.htm;True;True;200;https://www.sosuave.com/articles/jv/how-to-make-women-chase-you.htm;False;
https://www.sosuave.com/articles/5-exciting-dates-that-will-get-her-endorphins-flowing.htm;True;True;200;https://www.sosuave.com/articles/5-exciting-dates-that-will-get-her-endorphins-flowing.htm;False;
https://www.sosuave.com/articles/when-a-woman-starts-to-pull-away.htm;True;True;200;https://www.sosuave.com/articles/when-a-woman-starts-to-pull-away.htm;False;
https://www.sosuave.com/articles/how-to-tease-a-girl-into-liking-you.htm;True;True;200;https://www.sosuave.com/articles/how-to-tease-a-girl-into-liking-you.htm;False;
https://www.sosuave.com/articles/dating-a-girl-who-loves-video-games.htm;True;True;200;https://www.sosuave.com/articles/dating-a-girl-who-loves-video-games.htm;False;
https://www.sosuave.com/articles/ignoring-a-girl-to-attract-her.htm;True;True;200;https://www.sosuave.com/articles/ignoring-a-girl-to-attract-her.htm;False;
https://www.sosuave.com/articles/am/create-deep-connection-woman-first-date.htm;True;True;200;https://www.sosuave.com/articles/am/create-deep-connection-woman-first-date.htm;False;
https://www.sosuave.com/articles/4-ways-to-feel-confident-on-a-date.htm;True;True;200;https://www.sosuave.com/articles/4-ways-to-feel-confident-on-a-date.htm;False;
https://www.sosuave.com/articles/sf/top10.htm;True;True;200;https://www.sosuave.com/articles/sf/top10.htm;False;
https://www.sosuave.com/articles/jr/why-your-cold-approach-game-isnt-working.htm;True;True;200;https://www.sosuave.com/articles/jr/why-your-cold-approach-game-isnt-working.htm;False;
https://www.sosuave.com/articles/os/lastthing.htm;True;True;200;https://www.sosuave.com/articles/os/lastthing.htm;False;
https://www.sosuave.com/articles/tao/what-makes-a-guy-hot.htm;True;True;200;https://www.sosuave.com/articles/tao/what-makes-a-guy-hot.htm;False;
https://www.sosuave.com/articles/am/3-things-women-find-physically-attractive-in-men.htm;True;True;200;https://www.sosuave.com/articles/am/3-things-women-find-physically-attractive-in-men.htm;False;
https://www.sosuave.com/articles/howtotell.htm;True;True;200;https://www.sosuave.com/articles/howtotell.htm;False;
https://www.sosuave.com/rondavid/84-how-to-overcome-your-fear-of-dating-women.htm;True;True;200;https://www.sosuave.com/rondavid/84-how-to-overcome-your-fear-of-dating-women.htm;False;
https://www.sosuave.com/articles/7-body-language-secrets-that-attract-women.htm;True;True;200;https://www.sosuave.com/articles/7-body-language-secrets-that-attract-women.htm;False;
https://www.sosuave.com/articles/jj/what-to-say-and-do-when-women-criticize-you.htm;True;True;200;https://www.sosuave.com/articles/jj/what-to-say-and-do-when-women-criticize-you.htm;False;
https://www.sosuave.com/articles/exf/how-to-get-your-ex-girlfriend-to-sleep-with-you.htm;True;True;200;https://www.sosuave.com/articles/exf/how-to-get-your-ex-girlfriend-to-sleep-with-you.htm;False;
https://www.sosuave.com/articles/best-ways-to-start-a-conversation-with-a-girl.htm;True;True;200;https://www.sosuave.com/articles/best-ways-to-start-a-conversation-with-a-girl.htm;False;
https://www.sosuave.com/articles/tips-for-looking-your-suavest-self-on-a-first-date.htm;True;True;200;https://www.sosuave.com/articles/tips-for-looking-your-suavest-self-on-a-first-date.htm;False;
https://www.sosuave.com/articles/talk/6-conversation-mistakes-you-make-with-women.htm;True;True;200;https://www.sosuave.com/articles/talk/6-conversation-mistakes-you-make-with-women.htm;False;
https://www.sosuave.com/articles/boyfriend-social-experiment.htm;True;True;200;https://www.sosuave.com/articles/boyfriend-social-experiment.htm;False;
https://www.sosuave.com/articles/aoa/thekey.htm;True;True;200;https://www.sosuave.com/articles/aoa/thekey.htm;False;
https://www.sosuave.com/articles/at/magic.htm;True;True;200;https://www.sosuave.com/articles/at/magic.htm;False;
https://www.sosuave.com/articles/how-to-connect-with-your-partners-spiritual-side.htm;True;True;200;https://www.sosuave.com/articles/how-to-connect-with-your-partners-spiritual-side.htm;False;
https://www.sosuave.com/articles/talktowomen.htm;True;True;200;https://www.sosuave.com/articles/talktowomen.htm;False;
https://www.sosuave.com/articles/at/how-to-get-a-woman-to-respect-you.htm;True;True;200;https://www.sosuave.com/articles/at/how-to-get-a-woman-to-respect-you.htm;False;
https://www.sosuave.com/articles/is-it-time-to-buy-your-girl-her-first-diamond.htm;True;True;200;https://www.sosuave.com/articles/is-it-time-to-buy-your-girl-her-first-diamond.htm;False;
https://www.sosuave.com/articles/jr/change-your-routine-to-get-newfound-dating-results.htm;True;True;200;https://www.sosuave.com/articles/jr/change-your-routine-to-get-newfound-dating-results.htm;False;
https://www.sosuave.com/rondavid/66-talking-to-women.htm;True;True;200;https://www.sosuave.com/rondavid/66-talking-to-women.htm;False;
https://www.sosuave.com/articles/am/alpha.htm;True;True;200;https://www.sosuave.com/articles/am/alpha.htm;False;
https://www.sosuave.com/articles/ss/hook.htm;True;True;200;https://www.sosuave.com/articles/ss/hook.htm;False;
https://www.sosuave.com/articles/why-women-think-tattoos-are-hot.htm;True;True;200;https://www.sosuave.com/articles/why-women-think-tattoos-are-hot.htm;False;
https://www.sosuave.com/rondavid/79-becoming-successful-seducer-is-easeir-than-you-think.htm;True;True;200;https://www.sosuave.com/rondavid/79-becoming-successful-seducer-is-easeir-than-you-think.htm;False;
https://www.sosuave.com/articles/9-reasons-older-women-dating-younger-guys.htm;True;True;200;https://www.sosuave.com/articles/9-reasons-older-women-dating-younger-guys.htm;False;
https://www.sosuave.com/articles/step-by-step-guide-to-perfect-approach.htm;True;True;200;https://www.sosuave.com/articles/step-by-step-guide-to-perfect-approach.htm;False;
https://www.sosuave.com/articles/jr/3-proven-ways-to-get-her-to-pursue-you.htm;True;True;200;https://www.sosuave.com/articles/jr/3-proven-ways-to-get-her-to-pursue-you.htm;False;
https://www.sosuave.com/articles/can-love-the-second-time-around-be-better.htm;True;True;200;https://www.sosuave.com/articles/can-love-the-second-time-around-be-better.htm;False;
https://www.sosuave.com/articles/become-more-confident-around-women.htm;True;True;200;https://www.sosuave.com/articles/become-more-confident-around-women.htm;False;
https://www.sosuave.com/articles/30datingrules.htm;True;True;200;https://www.sosuave.com/articles/30datingrules.htm;False;
https://www.sosuave.com/rondavid/81-stop-spending-so-much-money-on-women.htm;True;True;200;https://www.sosuave.com/rondavid/81-stop-spending-so-much-money-on-women.htm;False;
https://www.sosuave.com/articles/can-womans-fashion-signal-shes-flirting-with-you.htm;True;True;200;https://www.sosuave.com/articles/can-womans-fashion-signal-shes-flirting-with-you.htm;False;
https://www.sosuave.com/articles/jr/4-simple-steps-to-attract-her-to-you.htm;True;True;200;https://www.sosuave.com/articles/jr/4-simple-steps-to-attract-her-to-you.htm;False;
https://www.sosuave.com/articles/are-personality-types-important-when-dating.htm;True;True;200;https://www.sosuave.com/articles/are-personality-types-important-when-dating.htm;False;
https://www.sosuave.com/articles/confusing.htm;True;True;200;https://www.sosuave.com/articles/confusing.htm;False;
https://www.sosuave.com/articles/tao/how-to-kiss-girl-without-rejection.htm;True;True;200;https://www.sosuave.com/articles/tao/how-to-kiss-girl-without-rejection.htm;False;
https://www.sosuave.com/articles/how-to-barry-white-your-house.htm;True;True;200;https://www.sosuave.com/articles/how-to-barry-white-your-house.htm;False;
https://www.sosuave.com/articles/at/lookinto.htm;True;True;200;https://www.sosuave.com/articles/at/lookinto.htm;False;
https://www.sosuave.com/articles/how-to-touch-a-woman-like-a-man.htm;True;True;200;https://www.sosuave.com/articles/how-to-touch-a-woman-like-a-man.htm;False;
https://www.sosuave.com/articles/jobs-that-make-you-more-attractive-to-women.htm;True;True;200;https://www.sosuave.com/articles/jobs-that-make-you-more-attractive-to-women.htm;False;
https://www.sosuave.com/articles/at/how-to-lose-a-woman-fast.htm;True;True;200;https://www.sosuave.com/articles/at/how-to-lose-a-woman-fast.htm;False;
https://www.sosuave.com/rondavid/85-how-to-talk-to-women-with-confidence.htm;True;True;200;https://www.sosuave.com/rondavid/85-how-to-talk-to-women-with-confidence.htm;False;
https://www.sosuave.com/articles/jv/how-to-bounce-back-from-divorce-date-hot-women.htm;True;True;200;https://www.sosuave.com/articles/jv/how-to-bounce-back-from-divorce-date-hot-women.htm;False;
https://www.sosuave.com/articles/ss/state.htm;True;True;200;https://www.sosuave.com/articles/ss/state.htm;False;
https://www.sosuave.com/articles/at/converse.htm;True;True;200;https://www.sosuave.com/articles/at/converse.htm;False;
https://www.sosuave.com/articles/hsm/lust.htm;True;True;200;https://www.sosuave.com/articles/hsm/lust.htm;False;
https://www.sosuave.com/articles/at/check.htm;True;True;200;https://www.sosuave.com/articles/at/check.htm;False;
https://www.sosuave.com/articles/popular-bar-games-you-can-enjoy-with-your-girlfriend.htm;True;True;200;https://www.sosuave.com/articles/popular-bar-games-you-can-enjoy-with-your-girlfriend.htm;False;
https://www.sosuave.com/articles/eliminate-neediness-and-desperation.htm;True;True;200;https://www.sosuave.com/articles/eliminate-neediness-and-desperation.htm;False;
https://www.sosuave.com/articles/goals.htm;True;True;200;https://www.sosuave.com/articles/goals.htm;False;
https://www.sosuave.com/articles/why-your-dog-best-wingman-you-could-ever-have.htm;True;True;200;https://www.sosuave.com/articles/why-your-dog-best-wingman-you-could-ever-have.htm;False;
https://www.sosuave.com/articles/at/how-to-make-a-woman-salivate-for-you.htm;True;True;200;https://www.sosuave.com/articles/at/how-to-make-a-woman-salivate-for-you.htm;False;
https://www.sosuave.com/articles/at/body.htm;True;True;200;https://www.sosuave.com/articles/at/body.htm;False;
https://www.sosuave.com/articles/never.htm;True;True;200;https://www.sosuave.com/articles/never.htm;False;
https://www.sosuave.com/rondavid/82-magnetic-power-of-disagreeing-with-women.htm;True;True;200;https://www.sosuave.com/rondavid/82-magnetic-power-of-disagreeing-with-women.htm;False;
https://www.sosuave.com/articles/flirting.htm;True;True;200;https://www.sosuave.com/articles/flirting.htm;False;
https://www.sosuave.com/rondavid/74-increase-your-success-with-women.htm;True;True;200;https://www.sosuave.com/rondavid/74-increase-your-success-with-women.htm;False;
https://www.sosuave.com/articles/bachelor.htm;True;True;200;https://www.sosuave.com/articles/bachelor.htm;False;
https://www.sosuave.com/rondavid/70-she-has-a-boyfriend.htm;True;True;200;https://www.sosuave.com/rondavid/70-she-has-a-boyfriend.htm;False;
https://www.sosuave.com/articles/charm.htm;True;True;200;https://www.sosuave.com/articles/charm.htm;False;
https://www.sosuave.com/articles/tao/how-to-avoid-awkward-silences-when-talking-to-a-woman.htm;True;True;200;https://www.sosuave.com/articles/tao/how-to-avoid-awkward-silences-when-talking-to-a-woman.htm;False;
https://www.sosuave.com/articles/aoa/todateyou.htm;True;True;200;https://www.sosuave.com/articles/aoa/todateyou.htm;False;
https://www.sosuave.com/articles/dl/doc1.htm;True;True;200;https://www.sosuave.com/articles/dl/doc1.htm;False;
https://www.sosuave.com/articles/how-to-dress-for-a-fancy-first-date.htm;True;True;200;https://www.sosuave.com/articles/how-to-dress-for-a-fancy-first-date.htm;False;
https://www.sosuave.com/articles/rejection.htm;True;True;200;https://www.sosuave.com/articles/rejection.htm;False;
https://www.sosuave.com/rondavid/75-how-to-ask-out-waitresses-and-bartenders.htm;True;True;200;https://www.sosuave.com/rondavid/75-how-to-ask-out-waitresses-and-bartenders.htm;False;
https://www.sosuave.com/articles/how-can-meditation-get-you-in-the-mood-for-love.htm;True;True;200;https://www.sosuave.com/articles/how-can-meditation-get-you-in-the-mood-for-love.htm;False;
https://www.sosuave.com/articles/about.htm;True;True;200;https://www.sosuave.com/articles/about.htm;False;
https://www.sosuave.com/articles/at/intimacy.htm;True;True;200;https://www.sosuave.com/articles/at/intimacy.htm;False;
https://www.sosuave.com/articles/formula.htm;True;True;200;https://www.sosuave.com/articles/formula.htm;False;
https://www.sosuave.com/articles/mag/7-deadly-texting-mistakes.htm;True;True;200;https://www.sosuave.com/articles/mag/7-deadly-texting-mistakes.htm;False;
https://www.sosuave.com/articles/at/use-physiological-arousal-to-turn-your-female-friend-into-your-girlfriend.htm;True;True;200;https://www.sosuave.com/articles/at/use-physiological-arousal-to-turn-your-female-friend-into-your-girlfriend.htm;False;
https://www.sosuave.com/articles/sharer.htm;True;True;200;https://www.sosuave.com/articles/sharer.htm;False;
https://www.sosuave.com/rondavid/68-dating-younger-women.htm;True;True;200;https://www.sosuave.com/rondavid/68-dating-younger-women.htm;False;
https://www.sosuave.com/articles/at/make-her-like-you-more.htm;True;True;200;https://www.sosuave.com/articles/at/make-her-like-you-more.htm;False;
https://www.sosuave.com/articles/shyness.htm;True;True;200;https://www.sosuave.com/articles/shyness.htm;False;
https://www.sosuave.com/articles/there.htm;True;True;200;https://www.sosuave.com/articles/there.htm;False;
https://www.sosuave.com/articles/talk/what-to-talk-about-with-a-woman.htm;True;True;200;https://www.sosuave.com/articles/talk/what-to-talk-about-with-a-woman.htm;False;
https://www.sosuave.com/articles/stop.htm;True;True;200;https://www.sosuave.com/articles/stop.htm;False;
https://www.sosuave.com/articles/at/nervous.htm;True;True;200;https://www.sosuave.com/articles/at/nervous.htm;False;
https://www.sosuave.com/articles/lessons.htm;True;True;200;https://www.sosuave.com/articles/lessons.htm;False;
https://www.sosuave.com/articles/dl/doc2.htm;True;True;200;https://www.sosuave.com/articles/dl/doc2.htm;False;
https://www.sosuave.com/articles/at/investing.htm;True;True;200;https://www.sosuave.com/articles/at/investing.htm;False;
https://www.sosuave.com/rondavid/83-why-women-love-bad-boys-and-jerks.htm;True;True;200;https://www.sosuave.com/rondavid/83-why-women-love-bad-boys-and-jerks.htm;False;
https://www.sosuave.com/articles/talk/how-to-make-small-talk-with-women.htm;True;True;200;https://www.sosuave.com/articles/talk/how-to-make-small-talk-with-women.htm;False;
https://www.sosuave.com/articles/dating-with-autism-tips-to-have-a-great-first-date.htm;True;True;200;https://www.sosuave.com/articles/dating-with-autism-tips-to-have-a-great-first-date.htm;False;
https://www.sosuave.com/articles/goodsex.htm;True;True;200;https://www.sosuave.com/articles/goodsex.htm;False;
https://www.sosuave.com/articles/side-stepping-scammers-in-the-world-of-online-dating.htm;True;True;200;https://www.sosuave.com/articles/side-stepping-scammers-in-the-world-of-online-dating.htm;False;
https://www.sosuave.com/articles/wingman.htm;True;True;200;https://www.sosuave.com/articles/wingman.htm;False;
https://www.sosuave.com/articles/three.htm;True;True;200;https://www.sosuave.com/articles/three.htm;False;
https://www.sosuave.com/articles/dance.htm;True;True;200;https://www.sosuave.com/articles/dance.htm;False;
https://www.sosuave.com/articles/firstmove.htm;True;True;200;https://www.sosuave.com/articles/firstmove.htm;False;
https://www.sosuave.com/articles/netromance.htm;True;True;200;https://www.sosuave.com/articles/netromance.htm;False;
https://www.sosuave.com/articles/at/what-you-need-to-do-before-your-big-date-with-a-woman.htm;True;True;200;https://www.sosuave.com/articles/at/what-you-need-to-do-before-your-big-date-with-a-woman.htm;False;
https://www.sosuave.com/articles/confidence.htm;True;True;200;https://www.sosuave.com/articles/confidence.htm;False;
https://www.sosuave.com/articles/volunteer.htm;True;True;200;https://www.sosuave.com/articles/volunteer.htm;False;
https://www.sosuave.com/articles/geeks.htm;True;True;200;https://www.sosuave.com/articles/geeks.htm;False;
https://www.sosuave.com/articles/presence.htm;True;True;200;https://www.sosuave.com/articles/presence.htm;False;
https://www.sosuave.com/articles/thetest.htm;True;True;200;https://www.sosuave.com/articles/thetest.htm;False;
https://www.sosuave.com/articles/at/perfect.htm;True;True;200;https://www.sosuave.com/articles/at/perfect.htm;False;
https://www.sosuave.com/articles/posture.htm;True;True;200;https://www.sosuave.com/articles/posture.htm;False;
https://www.sosuave.com/articles/talk/how-to-make-girls-laugh.htm;True;True;200;https://www.sosuave.com/articles/talk/how-to-make-girls-laugh.htm;False;
https://www.sosuave.com/articles/17.htm;True;True;200;https://www.sosuave.com/articles/17.htm;False;
https://www.sosuave.com/articles/massage.htm;True;True;200;https://www.sosuave.com/articles/massage.htm;False;
https://www.sosuave.com/articles/at/just-be-yourself-is-bad-advice.htm;True;True;200;https://www.sosuave.com/articles/at/just-be-yourself-is-bad-advice.htm;False;
https://www.sosuave.com/articles/email.htm;True;True;200;https://www.sosuave.com/articles/email.htm;False;
https://www.sosuave.com/articles/aoa/meet-women-at-the-gym.htm;True;True;200;https://www.sosuave.com/articles/aoa/meet-women-at-the-gym.htm;False;
https://www.sosuave.com/articles/exf/why-you-lost-your-girlfriend-and-how-to-get-her-back.htm;True;True;200;https://www.sosuave.com/articles/exf/why-you-lost-your-girlfriend-and-how-to-get-her-back.htm;False;
https://www.sosuave.com/articles/phobia.htm;True;True;200;https://www.sosuave.com/articles/phobia.htm;False;
https://www.sosuave.com/articles/strippers.htm;True;True;200;https://www.sosuave.com/articles/strippers.htm;False;
https://www.sosuave.com/articles/at/intrigue.htm;True;True;200;https://www.sosuave.com/articles/at/intrigue.htm;False;
https://www.sosuave.com/articles/what-should-you-do-if-she-is-in-debt.htm;True;True;200;https://www.sosuave.com/articles/what-should-you-do-if-she-is-in-debt.htm;False;
https://www.sosuave.com/articles/aoa/easy.htm;True;True;200;https://www.sosuave.com/articles/aoa/easy.htm;False;
https://www.sosuave.com/articles/approached.htm;True;True;200;https://www.sosuave.com/articles/approached.htm;False;
https://www.sosuave.com/articles/therapist.htm;True;True;200;https://www.sosuave.com/articles/therapist.htm;False;
https://www.sosuave.com/rondavid/64.htm;True;True;200;https://www.sosuave.com/rondavid/64.htm;False;
https://www.sosuave.com/articles/treadmill.htm;True;True;200;https://www.sosuave.com/articles/treadmill.htm;False;
https://www.sosuave.com/articles/close.htm;True;True;200;https://www.sosuave.com/articles/close.htm;False;
https://www.sosuave.com/articles/objections.htm;True;True;200;https://www.sosuave.com/articles/objections.htm;False;
https://www.sosuave.com/articles/at/anger.htm;True;True;200;https://www.sosuave.com/articles/at/anger.htm;False;
https://www.sosuave.com/articles/romance-is-all-in-the-small-details.htm;True;True;200;https://www.sosuave.com/articles/romance-is-all-in-the-small-details.htm;False;
https://www.sosuave.com/articles/at/persistence.htm;True;True;200;https://www.sosuave.com/articles/at/persistence.htm;False;
https://www.sosuave.com/articles/dl/doc325.htm;True;True;200;https://www.sosuave.com/articles/dl/doc325.htm;False;
https://www.sosuave.com/articles/aoa/watchtheeyes.htm;True;True;200;https://www.sosuave.com/articles/aoa/watchtheeyes.htm;False;
https://www.sosuave.com/articles/space.htm;True;True;200;https://www.sosuave.com/articles/space.htm;False;
https://www.sosuave.com/articles/triple.htm;True;True;200;https://www.sosuave.com/articles/triple.htm;False;
https://www.sosuave.com/articles/overreact.htm;True;True;200;https://www.sosuave.com/articles/overreact.htm;False;
https://www.sosuave.com/articles/phenomenal.htm;True;True;200;https://www.sosuave.com/articles/phenomenal.htm;False;
https://www.sosuave.com/articles/divide.htm;True;True;200;https://www.sosuave.com/articles/divide.htm;False;
https://www.sosuave.com/articles/neghits.htm;True;True;200;https://www.sosuave.com/articles/neghits.htm;False;
https://www.sosuave.com/articles/jv/how-to-pull-super-beautiful-women-online.htm;True;True;200;https://www.sosuave.com/articles/jv/how-to-pull-super-beautiful-women-online.htm;False;
https://www.sosuave.com/articles/at/how-to-approach-a-woman-and-start-a-conversation.htm;True;True;200;https://www.sosuave.com/articles/at/how-to-approach-a-woman-and-start-a-conversation.htm;False;
https://www.sosuave.com/rondavid/62-getting-women-approach-you.htm;True;True;200;https://www.sosuave.com/rondavid/62-getting-women-approach-you.htm;False;
https://www.sosuave.com/articles/aoa/aftercollege.htm;True;True;200;https://www.sosuave.com/articles/aoa/aftercollege.htm;False;
https://www.sosuave.com/articles/points.htm;True;True;200;https://www.sosuave.com/articles/points.htm;False;
https://www.sosuave.com/articles/talk/common-mistakes-men-make-when-talking-to-women.htm;True;True;200;https://www.sosuave.com/articles/talk/common-mistakes-men-make-when-talking-to-women.htm;False;
https://www.sosuave.com/articles/tantric.htm;True;True;200;https://www.sosuave.com/articles/tantric.htm;False;
https://www.sosuave.com/articles/dl/doc326.htm;True;True;200;https://www.sosuave.com/articles/dl/doc326.htm;False;
https://www.sosuave.com/articles/aoa/trust.htm;True;True;200;https://www.sosuave.com/articles/aoa/trust.htm;False;
https://www.sosuave.com/articles/firstimp.htm;True;True;200;https://www.sosuave.com/articles/firstimp.htm;False;
https://www.sosuave.com/articles/givethem.htm;True;True;200;https://www.sosuave.com/articles/givethem.htm;False;
https://www.sosuave.com/articles/what-can-you-learn-about-woman-from-car-she-drives.htm;True;True;200;https://www.sosuave.com/articles/what-can-you-learn-about-woman-from-car-she-drives.htm;False;
https://www.sosuave.com/articles/jj/questions.htm;True;True;200;https://www.sosuave.com/articles/jj/questions.htm;False;
https://www.sosuave.com/articles/mental.htm;True;True;200;https://www.sosuave.com/articles/mental.htm;False;
https://www.sosuave.com/articles/direction.htm;True;True;200;https://www.sosuave.com/articles/direction.htm;False;
https://www.sosuave.com/articles/aoa/night.htm;True;True;200;https://www.sosuave.com/articles/aoa/night.htm;False;
https://www.sosuave.com/articles/haggling.htm;True;True;200;https://www.sosuave.com/articles/haggling.htm;False;
https://www.sosuave.com/articles/threethings.htm;True;True;200;https://www.sosuave.com/articles/threethings.htm;False;
https://www.sosuave.com/articles/shopping.htm;True;True;200;https://www.sosuave.com/articles/shopping.htm;False;
https://www.sosuave.com/articles/talking.htm;True;True;200;https://www.sosuave.com/articles/talking.htm;False;
https://www.sosuave.com/articles/seven.htm;True;True;200;https://www.sosuave.com/articles/seven.htm;False;
https://www.sosuave.com/articles/street.htm;True;True;200;https://www.sosuave.com/articles/street.htm;False;
https://www.sosuave.com/articles/shygirls.htm;True;True;200;https://www.sosuave.com/articles/shygirls.htm;False;
https://www.sosuave.com/articles/meetwomen.htm;True;True;200;https://www.sosuave.com/articles/meetwomen.htm;False;
